datetime,num_orders,date,hour,dayofweek,day_name
2018-03-19 19:00:00,34,2018-03-19,19,0,Monday
2018-03-19 20:00:00,56,2018-03-19,20,0,Monday
2018-03-19 21:00:00,39,2018-03-19,21,0,Monday
2018-03-19 22:00:00,66,2018-03-19,22,0,Monday
2018-03-19 23:00:00,84,2018-03-19,23,0,Monday
2018-03-20 00:00:00,82,2018-03-20,0,1,Tuesday
2018-03-20 01:00:00,100,2018-03-20,1,1,Tuesday
2018-03-20 02:00:00,39,2018-03-20,2,1,Tuesday
2018-03-20 03:00:00,50,2018-03-20,3,1,Tuesday
2018-03-20 04:00:00,43,2018-03-20,4,1,Tuesday
2018-03-20 05:00:00,5,2018-03-20,5,1,Tuesday
2018-03-20 06:00:00,7,2018-03-20,6,1,Tuesday
2018-03-20 07:00:00,14,2018-03-20,7,1,Tuesday
2018-03-20 08:00:00,30,2018-03-20,8,1,Tuesday
2018-03-20 09:00:00,53,2018-03-20,9,1,Tuesday
2018-03-20 10:00:00,58,2018-03-20,10,1,Tuesday
2018-03-20 11:00:00,43,2018-03-20,11,1,Tuesday
2018-03-20 12:00:00,30,2018-03-20,12,1,Tuesday
2018-03-20 13:00:00,44,2018-03-20,13,1,Tuesday
2018-03-20 14:00:00,29,2018-03-20,14,1,Tuesday
2018-03-20 15:00:00,74,2018-03-20,15,1,Tuesday
2018-03-20 16:00:00,75,2018-03-20,16,1,Tuesday
2018-03-20 17:00:00,51,2018-03-20,17,1,Tuesday
2018-03-20 18:00:00,97,2018-03-20,18,1,Tuesday
2018-03-20 19:00:00,45,2018-03-20,19,1,Tuesday
2018-03-20 20:00:00,67,2018-03-20,20,1,Tuesday
2018-03-20 21:00:00,47,2018-03-20,21,1,Tuesday
2018-03-20 22:00:00,55,2018-03-20,22,1,Tuesday
2018-03-20 23:00:00,69,2018-03-20,23,1,Tuesday
2018-03-21 00:00:00,71,2018-03-21,0,2,Wednesday
2018-03-21 01:00:00,85,2018-03-21,1,2,Wednesday
2018-03-21 02:00:00,35,2018-03-21,2,2,Wednesday
2018-03-21 03:00:00,51,2018-03-21,3,2,Wednesday
2018-03-21 04:00:00,21,2018-03-21,4,2,Wednesday
2018-03-21 05:00:00,15,2018-03-21,5,2,Wednesday
2018-03-21 06:00:00,12,2018-03-21,6,2,Wednesday
2018-03-21 07:00:00,10,2018-03-21,7,2,Wednesday
2018-03-21 08:00:00,39,2018-03-21,8,2,Wednesday
2018-03-21 09:00:00,56,2018-03-21,9,2,Wednesday
2018-03-21 10:00:00,57,2018-03-21,10,2,Wednesday
2018-03-21 11:00:00,71,2018-03-21,11,2,Wednesday
2018-03-21 12:00:00,37,2018-03-21,12,2,Wednesday
2018-03-21 13:00:00,64,2018-03-21,13,2,Wednesday
2018-03-21 14:00:00,46,2018-03-21,14,2,Wednesday
2018-03-21 15:00:00,57,2018-03-21,15,2,Wednesday
2018-03-21 16:00:00,61,2018-03-21,16,2,Wednesday
2018-03-21 17:00:00,61,2018-03-21,17,2,Wednesday
2018-03-21 18:00:00,95,2018-03-21,18,2,Wednesday
2018-03-21 19:00:00,41,2018-03-21,19,2,Wednesday
2018-03-21 20:00:00,60,2018-03-21,20,2,Wednesday
2018-03-21 21:00:00,65,2018-03-21,21,2,Wednesday
2018-03-21 22:00:00,73,2018-03-21,22,2,Wednesday
2018-03-21 23:00:00,53,2018-03-21,23,2,Wednesday
2018-03-22 00:00:00,139,2018-03-22,0,3,Thursday
2018-03-22 01:00:00,101,2018-03-22,1,3,Thursday
2018-03-22 02:00:00,28,2018-03-22,2,3,Thursday
2018-03-22 03:00:00,75,2018-03-22,3,3,Thursday
2018-03-22 04:00:00,25,2018-03-22,4,3,Thursday
2018-03-22 05:00:00,21,2018-03-22,5,3,Thursday
2018-03-22 06:00:00,3,2018-03-22,6,3,Thursday
2018-03-22 07:00:00,11,2018-03-22,7,3,Thursday
2018-03-22 08:00:00,41,2018-03-22,8,3,Thursday
2018-03-22 09:00:00,76,2018-03-22,9,3,Thursday
2018-03-22 10:00:00,61,2018-03-22,10,3,Thursday
2018-03-22 11:00:00,87,2018-03-22,11,3,Thursday
2018-03-22 12:00:00,33,2018-03-22,12,3,Thursday
2018-03-22 13:00:00,40,2018-03-22,13,3,Thursday
2018-03-22 14:00:00,44,2018-03-22,14,3,Thursday
2018-03-22 15:00:00,106,2018-03-22,15,3,Thursday
2018-03-22 16:00:00,57,2018-03-22,16,3,Thursday
2018-03-22 17:00:00,72,2018-03-22,17,3,Thursday
2018-03-22 18:00:00,94,2018-03-22,18,3,Thursday
2018-03-22 19:00:00,53,2018-03-22,19,3,Thursday
2018-03-22 20:00:00,81,2018-03-22,20,3,Thursday
2018-03-22 21:00:00,62,2018-03-22,21,3,Thursday
2018-03-22 22:00:00,94,2018-03-22,22,3,Thursday
2018-03-22 23:00:00,77,2018-03-22,23,3,Thursday
2018-03-23 00:00:00,90,2018-03-23,0,4,Friday
2018-03-23 01:00:00,92,2018-03-23,1,4,Friday
2018-03-23 02:00:00,71,2018-03-23,2,4,Friday
2018-03-23 03:00:00,42,2018-03-23,3,4,Friday
2018-03-23 04:00:00,40,2018-03-23,4,4,Friday
2018-03-23 05:00:00,17,2018-03-23,5,4,Friday
2018-03-23 06:00:00,7,2018-03-23,6,4,Friday
2018-03-23 07:00:00,18,2018-03-23,7,4,Friday
2018-03-23 08:00:00,33,2018-03-23,8,4,Friday
2018-03-23 09:00:00,88,2018-03-23,9,4,Friday
2018-03-23 10:00:00,86,2018-03-23,10,4,Friday
2018-03-23 11:00:00,78,2018-03-23,11,4,Friday
2018-03-23 12:00:00,37,2018-03-23,12,4,Friday
2018-03-23 13:00:00,71,2018-03-23,13,4,Friday
2018-03-23 14:00:00,48,2018-03-23,14,4,Friday
2018-03-23 15:00:00,63,2018-03-23,15,4,Friday
2018-03-23 16:00:00,67,2018-03-23,16,4,Friday
2018-03-23 17:00:00,114,2018-03-23,17,4,Friday
2018-03-23 18:00:00,114,2018-03-23,18,4,Friday
2018-03-23 19:00:00,91,2018-03-23,19,4,Friday
2018-03-23 20:00:00,78,2018-03-23,20,4,Friday
2018-03-23 21:00:00,143,2018-03-23,21,4,Friday
2018-03-23 22:00:00,78,2018-03-23,22,4,Friday
2018-03-23 23:00:00,105,2018-03-23,23,4,Friday
2018-03-24 00:00:00,148,2018-03-24,0,5,Saturday
2018-03-24 01:00:00,182,2018-03-24,1,5,Saturday
2018-03-24 02:00:00,75,2018-03-24,2,5,Saturday
2018-03-24 03:00:00,57,2018-03-24,3,5,Saturday
2018-03-24 04:00:00,36,2018-03-24,4,5,Saturday
2018-03-24 05:00:00,27,2018-03-24,5,5,Saturday
2018-03-24 06:00:00,18,2018-03-24,6,5,Saturday
2018-03-24 07:00:00,15,2018-03-24,7,5,Saturday
2018-03-24 08:00:00,52,2018-03-24,8,5,Saturday
2018-03-24 09:00:00,80,2018-03-24,9,5,Saturday
2018-03-24 10:00:00,79,2018-03-24,10,5,Saturday
2018-03-24 11:00:00,60,2018-03-24,11,5,Saturday
2018-03-24 12:00:00,47,2018-03-24,12,5,Saturday
2018-03-24 13:00:00,40,2018-03-24,13,5,Saturday
2018-03-24 14:00:00,38,2018-03-24,14,5,Saturday
2018-03-24 15:00:00,78,2018-03-24,15,5,Saturday
2018-03-24 16:00:00,58,2018-03-24,16,5,Saturday
2018-03-24 17:00:00,43,2018-03-24,17,5,Saturday
2018-03-24 18:00:00,73,2018-03-24,18,5,Saturday
2018-03-24 19:00:00,40,2018-03-24,19,5,Saturday
2018-03-24 20:00:00,73,2018-03-24,20,5,Saturday
2018-03-24 21:00:00,57,2018-03-24,21,5,Saturday
2018-03-24 22:00:00,82,2018-03-24,22,5,Saturday
2018-03-24 23:00:00,63,2018-03-24,23,5,Saturday
2018-03-25 00:00:00,62,2018-03-25,0,6,Sunday
2018-03-25 01:00:00,108,2018-03-25,1,6,Sunday
2018-03-25 02:00:00,43,2018-03-25,2,6,Sunday
2018-03-25 03:00:00,49,2018-03-25,3,6,Sunday
2018-03-25 04:00:00,35,2018-03-25,4,6,Sunday
2018-03-25 05:00:00,12,2018-03-25,5,6,Sunday
2018-03-25 06:00:00,22,2018-03-25,6,6,Sunday
2018-03-25 07:00:00,9,2018-03-25,7,6,Sunday
2018-03-25 08:00:00,46,2018-03-25,8,6,Sunday
2018-03-25 09:00:00,72,2018-03-25,9,6,Sunday
2018-03-25 10:00:00,48,2018-03-25,10,6,Sunday
2018-03-25 11:00:00,35,2018-03-25,11,6,Sunday
2018-03-25 12:00:00,34,2018-03-25,12,6,Sunday
2018-03-25 13:00:00,38,2018-03-25,13,6,Sunday
2018-03-25 14:00:00,54,2018-03-25,14,6,Sunday
2018-03-25 15:00:00,54,2018-03-25,15,6,Sunday
2018-03-25 16:00:00,90,2018-03-25,16,6,Sunday
2018-03-25 17:00:00,36,2018-03-25,17,6,Sunday
2018-03-25 18:00:00,46,2018-03-25,18,6,Sunday
2018-03-25 19:00:00,68,2018-03-25,19,6,Sunday
2018-03-25 20:00:00,73,2018-03-25,20,6,Sunday
2018-03-25 21:00:00,85,2018-03-25,21,6,Sunday
2018-03-25 22:00:00,104,2018-03-25,22,6,Sunday
2018-03-25 23:00:00,113,2018-03-25,23,6,Sunday
2018-03-26 00:00:00,131,2018-03-26,0,0,Monday
2018-03-26 01:00:00,176,2018-03-26,1,0,Monday
2018-03-26 02:00:00,69,2018-03-26,2,0,Monday
2018-03-26 03:00:00,70,2018-03-26,3,0,Monday
2018-03-26 04:00:00,48,2018-03-26,4,0,Monday
2018-03-26 05:00:00,17,2018-03-26,5,0,Monday
2018-03-26 06:00:00,11,2018-03-26,6,0,Monday
2018-03-26 07:00:00,5,2018-03-26,7,0,Monday
2018-03-26 08:00:00,59,2018-03-26,8,0,Monday
2018-03-26 09:00:00,52,2018-03-26,9,0,Monday
2018-03-26 10:00:00,89,2018-03-26,10,0,Monday
2018-03-26 11:00:00,89,2018-03-26,11,0,Monday
2018-03-26 12:00:00,58,2018-03-26,12,0,Monday
2018-03-26 13:00:00,50,2018-03-26,13,0,Monday
2018-03-26 14:00:00,33,2018-03-26,14,0,Monday
2018-03-26 15:00:00,86,2018-03-26,15,0,Monday
2018-03-26 16:00:00,92,2018-03-26,16,0,Monday
2018-03-26 17:00:00,48,2018-03-26,17,0,Monday
2018-03-26 18:00:00,29,2018-03-26,18,0,Monday
2018-03-26 19:00:00,58,2018-03-26,19,0,Monday
2018-03-26 20:00:00,55,2018-03-26,20,0,Monday
2018-03-26 21:00:00,57,2018-03-26,21,0,Monday
2018-03-26 22:00:00,80,2018-03-26,22,0,Monday
2018-03-26 23:00:00,99,2018-03-26,23,0,Monday
2018-03-27 00:00:00,98,2018-03-27,0,1,Tuesday
2018-03-27 01:00:00,49,2018-03-27,1,1,Tuesday
2018-03-27 02:00:00,46,2018-03-27,2,1,Tuesday
2018-03-27 03:00:00,53,2018-03-27,3,1,Tuesday
2018-03-27 04:00:00,34,2018-03-27,4,1,Tuesday
2018-03-27 05:00:00,7,2018-03-27,5,1,Tuesday
2018-03-27 06:00:00,2,2018-03-27,6,1,Tuesday
2018-03-27 07:00:00,18,2018-03-27,7,1,Tuesday
2018-03-27 08:00:00,69,2018-03-27,8,1,Tuesday
2018-03-27 09:00:00,32,2018-03-27,9,1,Tuesday
2018-03-27 10:00:00,84,2018-03-27,10,1,Tuesday
2018-03-27 11:00:00,59,2018-03-27,11,1,Tuesday
2018-03-27 12:00:00,41,2018-03-27,12,1,Tuesday
2018-03-27 13:00:00,24,2018-03-27,13,1,Tuesday
2018-03-27 14:00:00,55,2018-03-27,14,1,Tuesday
2018-03-27 15:00:00,73,2018-03-27,15,1,Tuesday
2018-03-27 16:00:00,82,2018-03-27,16,1,Tuesday
2018-03-27 17:00:00,51,2018-03-27,17,1,Tuesday
2018-03-27 18:00:00,25,2018-03-27,18,1,Tuesday
2018-03-27 19:00:00,61,2018-03-27,19,1,Tuesday
2018-03-27 20:00:00,59,2018-03-27,20,1,Tuesday
2018-03-27 21:00:00,39,2018-03-27,21,1,Tuesday
2018-03-27 22:00:00,45,2018-03-27,22,1,Tuesday
2018-03-27 23:00:00,118,2018-03-27,23,1,Tuesday
2018-03-28 00:00:00,95,2018-03-28,0,2,Wednesday
2018-03-28 01:00:00,57,2018-03-28,1,2,Wednesday
2018-03-28 02:00:00,51,2018-03-28,2,2,Wednesday
2018-03-28 03:00:00,55,2018-03-28,3,2,Wednesday
2018-03-28 04:00:00,35,2018-03-28,4,2,Wednesday
2018-03-28 05:00:00,15,2018-03-28,5,2,Wednesday
2018-03-28 06:00:00,14,2018-03-28,6,2,Wednesday
2018-03-28 07:00:00,20,2018-03-28,7,2,Wednesday
2018-03-28 08:00:00,88,2018-03-28,8,2,Wednesday
2018-03-28 09:00:00,52,2018-03-28,9,2,Wednesday
2018-03-28 10:00:00,77,2018-03-28,10,2,Wednesday
2018-03-28 11:00:00,51,2018-03-28,11,2,Wednesday
2018-03-28 12:00:00,45,2018-03-28,12,2,Wednesday
2018-03-28 13:00:00,37,2018-03-28,13,2,Wednesday
2018-03-28 14:00:00,42,2018-03-28,14,2,Wednesday
2018-03-28 15:00:00,45,2018-03-28,15,2,Wednesday
2018-03-28 16:00:00,84,2018-03-28,16,2,Wednesday
2018-03-28 17:00:00,55,2018-03-28,17,2,Wednesday
2018-03-28 18:00:00,50,2018-03-28,18,2,Wednesday
2018-03-28 19:00:00,49,2018-03-28,19,2,Wednesday
2018-03-28 20:00:00,74,2018-03-28,20,2,Wednesday
2018-03-28 21:00:00,76,2018-03-28,21,2,Wednesday
2018-03-28 22:00:00,72,2018-03-28,22,2,Wednesday
2018-03-28 23:00:00,105,2018-03-28,23,2,Wednesday
2018-03-29 00:00:00,112,2018-03-29,0,3,Thursday
2018-03-29 01:00:00,80,2018-03-29,1,3,Thursday
2018-03-29 02:00:00,49,2018-03-29,2,3,Thursday
2018-03-29 03:00:00,49,2018-03-29,3,3,Thursday
2018-03-29 04:00:00,58,2018-03-29,4,3,Thursday
2018-03-29 05:00:00,16,2018-03-29,5,3,Thursday
2018-03-29 06:00:00,7,2018-03-29,6,3,Thursday
2018-03-29 07:00:00,13,2018-03-29,7,3,Thursday
2018-03-29 08:00:00,61,2018-03-29,8,3,Thursday
2018-03-29 09:00:00,61,2018-03-29,9,3,Thursday
2018-03-29 10:00:00,72,2018-03-29,10,3,Thursday
2018-03-29 11:00:00,81,2018-03-29,11,3,Thursday
2018-03-29 12:00:00,33,2018-03-29,12,3,Thursday
2018-03-29 13:00:00,51,2018-03-29,13,3,Thursday
2018-03-29 14:00:00,40,2018-03-29,14,3,Thursday
2018-03-29 15:00:00,74,2018-03-29,15,3,Thursday
2018-03-29 16:00:00,120,2018-03-29,16,3,Thursday
2018-03-29 17:00:00,31,2018-03-29,17,3,Thursday
2018-03-29 18:00:00,44,2018-03-29,18,3,Thursday
2018-03-29 19:00:00,52,2018-03-29,19,3,Thursday
2018-03-29 20:00:00,64,2018-03-29,20,3,Thursday
2018-03-29 21:00:00,63,2018-03-29,21,3,Thursday
2018-03-29 22:00:00,60,2018-03-29,22,3,Thursday
2018-03-29 23:00:00,109,2018-03-29,23,3,Thursday
2018-03-30 00:00:00,91,2018-03-30,0,4,Friday
2018-03-30 01:00:00,85,2018-03-30,1,4,Friday
2018-03-30 02:00:00,45,2018-03-30,2,4,Friday
2018-03-30 03:00:00,75,2018-03-30,3,4,Friday
2018-03-30 04:00:00,39,2018-03-30,4,4,Friday
2018-03-30 05:00:00,15,2018-03-30,5,4,Friday
2018-03-30 06:00:00,2,2018-03-30,6,4,Friday
2018-03-30 07:00:00,20,2018-03-30,7,4,Friday
2018-03-30 08:00:00,55,2018-03-30,8,4,Friday
2018-03-30 09:00:00,57,2018-03-30,9,4,Friday
2018-03-30 10:00:00,103,2018-03-30,10,4,Friday
2018-03-30 11:00:00,97,2018-03-30,11,4,Friday
2018-03-30 12:00:00,38,2018-03-30,12,4,Friday
2018-03-30 13:00:00,61,2018-03-30,13,4,Friday
2018-03-30 14:00:00,51,2018-03-30,14,4,Friday
2018-03-30 15:00:00,69,2018-03-30,15,4,Friday
2018-03-30 16:00:00,99,2018-03-30,16,4,Friday
2018-03-30 17:00:00,47,2018-03-30,17,4,Friday
2018-03-30 18:00:00,39,2018-03-30,18,4,Friday
2018-03-30 19:00:00,64,2018-03-30,19,4,Friday
2018-03-30 20:00:00,76,2018-03-30,20,4,Friday
2018-03-30 21:00:00,82,2018-03-30,21,4,Friday
2018-03-30 22:00:00,109,2018-03-30,22,4,Friday
2018-03-30 23:00:00,106,2018-03-30,23,4,Friday
2018-03-31 00:00:00,128,2018-03-31,0,5,Saturday
2018-03-31 01:00:00,89,2018-03-31,1,5,Saturday
2018-03-31 02:00:00,50,2018-03-31,2,5,Saturday
2018-03-31 03:00:00,62,2018-03-31,3,5,Saturday
2018-03-31 04:00:00,42,2018-03-31,4,5,Saturday
2018-03-31 05:00:00,42,2018-03-31,5,5,Saturday
2018-03-31 06:00:00,7,2018-03-31,6,5,Saturday
2018-03-31 07:00:00,20,2018-03-31,7,5,Saturday
2018-03-31 08:00:00,56,2018-03-31,8,5,Saturday
2018-03-31 09:00:00,65,2018-03-31,9,5,Saturday
2018-03-31 10:00:00,48,2018-03-31,10,5,Saturday
2018-03-31 11:00:00,99,2018-03-31,11,5,Saturday
2018-03-31 12:00:00,24,2018-03-31,12,5,Saturday
2018-03-31 13:00:00,80,2018-03-31,13,5,Saturday
2018-03-31 14:00:00,38,2018-03-31,14,5,Saturday
2018-03-31 15:00:00,96,2018-03-31,15,5,Saturday
2018-03-31 16:00:00,74,2018-03-31,16,5,Saturday
2018-03-31 17:00:00,35,2018-03-31,17,5,Saturday
2018-03-31 18:00:00,68,2018-03-31,18,5,Saturday
2018-03-31 19:00:00,70,2018-03-31,19,5,Saturday
2018-03-31 20:00:00,59,2018-03-31,20,5,Saturday
2018-03-31 21:00:00,53,2018-03-31,21,5,Saturday
2018-03-31 22:00:00,82,2018-03-31,22,5,Saturday
2018-03-31 23:00:00,63,2018-03-31,23,5,Saturday
2018-04-01 00:00:00,85,2018-04-01,0,6,Sunday
2018-04-01 01:00:00,42,2018-04-01,1,6,Sunday
2018-04-01 02:00:00,34,2018-04-01,2,6,Sunday
2018-04-01 03:00:00,24,2018-04-01,3,6,Sunday
2018-04-01 04:00:00,39,2018-04-01,4,6,Sunday
2018-04-01 05:00:00,28,2018-04-01,5,6,Sunday
2018-04-01 06:00:00,7,2018-04-01,6,6,Sunday
2018-04-01 07:00:00,9,2018-04-01,7,6,Sunday
2018-04-01 08:00:00,42,2018-04-01,8,6,Sunday
2018-04-01 09:00:00,59,2018-04-01,9,6,Sunday
2018-04-01 10:00:00,66,2018-04-01,10,6,Sunday
2018-04-01 11:00:00,68,2018-04-01,11,6,Sunday
2018-04-01 12:00:00,33,2018-04-01,12,6,Sunday
2018-04-01 13:00:00,46,2018-04-01,13,6,Sunday
2018-04-01 14:00:00,44,2018-04-01,14,6,Sunday
2018-04-01 15:00:00,50,2018-04-01,15,6,Sunday
2018-04-01 16:00:00,100,2018-04-01,16,6,Sunday
2018-04-01 17:00:00,50,2018-04-01,17,6,Sunday
2018-04-01 18:00:00,53,2018-04-01,18,6,Sunday
2018-04-01 19:00:00,58,2018-04-01,19,6,Sunday
2018-04-01 20:00:00,50,2018-04-01,20,6,Sunday
2018-04-01 21:00:00,75,2018-04-01,21,6,Sunday
2018-04-01 22:00:00,106,2018-04-01,22,6,Sunday
2018-04-01 23:00:00,80,2018-04-01,23,6,Sunday
2018-04-02 00:00:00,166,2018-04-02,0,0,Monday
2018-04-02 01:00:00,101,2018-04-02,1,0,Monday
2018-04-02 02:00:00,57,2018-04-02,2,0,Monday
2018-04-02 03:00:00,47,2018-04-02,3,0,Monday
2018-04-02 04:00:00,33,2018-04-02,4,0,Monday
2018-04-02 05:00:00,33,2018-04-02,5,0,Monday
2018-04-02 06:00:00,20,2018-04-02,6,0,Monday
2018-04-02 07:00:00,7,2018-04-02,7,0,Monday
2018-04-02 08:00:00,62,2018-04-02,8,0,Monday
2018-04-02 09:00:00,57,2018-04-02,9,0,Monday
2018-04-02 10:00:00,111,2018-04-02,10,0,Monday
2018-04-02 11:00:00,82,2018-04-02,11,0,Monday
2018-04-02 12:00:00,57,2018-04-02,12,0,Monday
2018-04-02 13:00:00,64,2018-04-02,13,0,Monday
2018-04-02 14:00:00,33,2018-04-02,14,0,Monday
2018-04-02 15:00:00,98,2018-04-02,15,0,Monday
2018-04-02 16:00:00,78,2018-04-02,16,0,Monday
2018-04-02 17:00:00,32,2018-04-02,17,0,Monday
2018-04-02 18:00:00,64,2018-04-02,18,0,Monday
2018-04-02 19:00:00,40,2018-04-02,19,0,Monday
2018-04-02 20:00:00,42,2018-04-02,20,0,Monday
2018-04-02 21:00:00,41,2018-04-02,21,0,Monday
2018-04-02 22:00:00,66,2018-04-02,22,0,Monday
2018-04-02 23:00:00,77,2018-04-02,23,0,Monday
2018-04-03 00:00:00,99,2018-04-03,0,1,Tuesday
2018-04-03 01:00:00,36,2018-04-03,1,1,Tuesday
2018-04-03 02:00:00,48,2018-04-03,2,1,Tuesday
2018-04-03 03:00:00,62,2018-04-03,3,1,Tuesday
2018-04-03 04:00:00,18,2018-04-03,4,1,Tuesday
2018-04-03 05:00:00,10,2018-04-03,5,1,Tuesday
2018-04-03 06:00:00,1,2018-04-03,6,1,Tuesday
2018-04-03 07:00:00,11,2018-04-03,7,1,Tuesday
2018-04-03 08:00:00,40,2018-04-03,8,1,Tuesday
2018-04-03 09:00:00,37,2018-04-03,9,1,Tuesday
2018-04-03 10:00:00,51,2018-04-03,10,1,Tuesday
2018-04-03 11:00:00,62,2018-04-03,11,1,Tuesday
2018-04-03 12:00:00,33,2018-04-03,12,1,Tuesday
2018-04-03 13:00:00,57,2018-04-03,13,1,Tuesday
2018-04-03 14:00:00,54,2018-04-03,14,1,Tuesday
2018-04-03 15:00:00,57,2018-04-03,15,1,Tuesday
2018-04-03 16:00:00,83,2018-04-03,16,1,Tuesday
2018-04-03 17:00:00,38,2018-04-03,17,1,Tuesday
2018-04-03 18:00:00,29,2018-04-03,18,1,Tuesday
2018-04-03 19:00:00,72,2018-04-03,19,1,Tuesday
2018-04-03 20:00:00,37,2018-04-03,20,1,Tuesday
2018-04-03 21:00:00,45,2018-04-03,21,1,Tuesday
2018-04-03 22:00:00,53,2018-04-03,22,1,Tuesday
2018-04-03 23:00:00,73,2018-04-03,23,1,Tuesday
2018-04-04 00:00:00,77,2018-04-04,0,2,Wednesday
2018-04-04 01:00:00,34,2018-04-04,1,2,Wednesday
2018-04-04 02:00:00,40,2018-04-04,2,2,Wednesday
2018-04-04 03:00:00,68,2018-04-04,3,2,Wednesday
2018-04-04 04:00:00,28,2018-04-04,4,2,Wednesday
2018-04-04 05:00:00,12,2018-04-04,5,2,Wednesday
2018-04-04 06:00:00,10,2018-04-04,6,2,Wednesday
2018-04-04 07:00:00,23,2018-04-04,7,2,Wednesday
2018-04-04 08:00:00,43,2018-04-04,8,2,Wednesday
2018-04-04 09:00:00,56,2018-04-04,9,2,Wednesday
2018-04-04 10:00:00,69,2018-04-04,10,2,Wednesday
2018-04-04 11:00:00,66,2018-04-04,11,2,Wednesday
2018-04-04 12:00:00,33,2018-04-04,12,2,Wednesday
2018-04-04 13:00:00,53,2018-04-04,13,2,Wednesday
2018-04-04 14:00:00,48,2018-04-04,14,2,Wednesday
2018-04-04 15:00:00,66,2018-04-04,15,2,Wednesday
2018-04-04 16:00:00,72,2018-04-04,16,2,Wednesday
2018-04-04 17:00:00,35,2018-04-04,17,2,Wednesday
2018-04-04 18:00:00,42,2018-04-04,18,2,Wednesday
2018-04-04 19:00:00,83,2018-04-04,19,2,Wednesday
2018-04-04 20:00:00,54,2018-04-04,20,2,Wednesday
2018-04-04 21:00:00,56,2018-04-04,21,2,Wednesday
2018-04-04 22:00:00,79,2018-04-04,22,2,Wednesday
2018-04-04 23:00:00,90,2018-04-04,23,2,Wednesday
2018-04-05 00:00:00,114,2018-04-05,0,3,Thursday
2018-04-05 01:00:00,53,2018-04-05,1,3,Thursday
2018-04-05 02:00:00,54,2018-04-05,2,3,Thursday
2018-04-05 03:00:00,64,2018-04-05,3,3,Thursday
2018-04-05 04:00:00,50,2018-04-05,4,3,Thursday
2018-04-05 05:00:00,16,2018-04-05,5,3,Thursday
2018-04-05 06:00:00,1,2018-04-05,6,3,Thursday
2018-04-05 07:00:00,17,2018-04-05,7,3,Thursday
2018-04-05 08:00:00,41,2018-04-05,8,3,Thursday
2018-04-05 09:00:00,61,2018-04-05,9,3,Thursday
2018-04-05 10:00:00,66,2018-04-05,10,3,Thursday
2018-04-05 11:00:00,77,2018-04-05,11,3,Thursday
2018-04-05 12:00:00,22,2018-04-05,12,3,Thursday
2018-04-05 13:00:00,48,2018-04-05,13,3,Thursday
2018-04-05 14:00:00,34,2018-04-05,14,3,Thursday
2018-04-05 15:00:00,66,2018-04-05,15,3,Thursday
2018-04-05 16:00:00,98,2018-04-05,16,3,Thursday
2018-04-05 17:00:00,38,2018-04-05,17,3,Thursday
2018-04-05 18:00:00,45,2018-04-05,18,3,Thursday
2018-04-05 19:00:00,35,2018-04-05,19,3,Thursday
2018-04-05 20:00:00,61,2018-04-05,20,3,Thursday
2018-04-05 21:00:00,63,2018-04-05,21,3,Thursday
2018-04-05 22:00:00,89,2018-04-05,22,3,Thursday
2018-04-05 23:00:00,96,2018-04-05,23,3,Thursday
2018-04-06 00:00:00,83,2018-04-06,0,4,Friday
2018-04-06 01:00:00,70,2018-04-06,1,4,Friday
2018-04-06 02:00:00,45,2018-04-06,2,4,Friday
2018-04-06 03:00:00,54,2018-04-06,3,4,Friday
2018-04-06 04:00:00,52,2018-04-06,4,4,Friday
2018-04-06 05:00:00,11,2018-04-06,5,4,Friday
2018-04-06 06:00:00,0,2018-04-06,6,4,Friday
2018-04-06 07:00:00,31,2018-04-06,7,4,Friday
2018-04-06 08:00:00,58,2018-04-06,8,4,Friday
2018-04-06 09:00:00,66,2018-04-06,9,4,Friday
2018-04-06 10:00:00,72,2018-04-06,10,4,Friday
2018-04-06 11:00:00,101,2018-04-06,11,4,Friday
2018-04-06 12:00:00,50,2018-04-06,12,4,Friday
2018-04-06 13:00:00,44,2018-04-06,13,4,Friday
2018-04-06 14:00:00,59,2018-04-06,14,4,Friday
2018-04-06 15:00:00,86,2018-04-06,15,4,Friday
2018-04-06 16:00:00,98,2018-04-06,16,4,Friday
2018-04-06 17:00:00,79,2018-04-06,17,4,Friday
2018-04-06 18:00:00,49,2018-04-06,18,4,Friday
2018-04-06 19:00:00,63,2018-04-06,19,4,Friday
2018-04-06 20:00:00,105,2018-04-06,20,4,Friday
2018-04-06 21:00:00,109,2018-04-06,21,4,Friday
2018-04-06 22:00:00,176,2018-04-06,22,4,Friday
2018-04-06 23:00:00,118,2018-04-06,23,4,Friday
2018-04-07 00:00:00,129,2018-04-07,0,5,Saturday
2018-04-07 01:00:00,67,2018-04-07,1,5,Saturday
2018-04-07 02:00:00,67,2018-04-07,2,5,Saturday
2018-04-07 03:00:00,78,2018-04-07,3,5,Saturday
2018-04-07 04:00:00,20,2018-04-07,4,5,Saturday
2018-04-07 05:00:00,37,2018-04-07,5,5,Saturday
2018-04-07 06:00:00,17,2018-04-07,6,5,Saturday
2018-04-07 07:00:00,18,2018-04-07,7,5,Saturday
2018-04-07 08:00:00,63,2018-04-07,8,5,Saturday
2018-04-07 09:00:00,41,2018-04-07,9,5,Saturday
2018-04-07 10:00:00,54,2018-04-07,10,5,Saturday
2018-04-07 11:00:00,85,2018-04-07,11,5,Saturday
2018-04-07 12:00:00,42,2018-04-07,12,5,Saturday
